,0
1-739323328,False
1-739323361,True
1-739323495,True
1-739323632,False
1-739323701,False
1-739323749,False
1-739323763,False
1-739323780,False
1-739323815,False
1-739327955,False
1-739328064,False
1-739328288,False
1-739328341,False
1-739328505,False
1-739328522,False
1-739328665,False
1-739328801,False
1-739328861,False
1-739330955,False
1-739331050,False
1-739331094,False
1-739331316,False
1-739331380,False
1-739331431,False
1-739331448,False
1-739331526,False
1-739331663,False
1-739331778,False
1-739331933,False
1-739332058,False
1-739332387,False
1-739332421,False
1-739332555,False
1-739332648,False
1-739332689,False
1-739332905,False
1-739333031,False
1-739333078,False
1-739333145,False
1-739333180,False
1-739333355,False
1-739333451,False
1-739333517,False
1-739333570,False
1-739333601,False
1-739335621,False
1-739335740,False
1-739335750,False
1-739336061,False
1-739336265,False
1-739336372,False
1-739336702,False
1-739337011,False
1-739337027,False
1-739337083,False
1-739337097,False
1-739337101,False
1-739337228,False
1-739337288,False
1-739337454,False
1-739337476,False
1-739337506,False
1-739337638,False
1-739337655,False
1-739337854,False
1-739337880,False
1-739337894,False
1-739339913,False
1-739344931,False
1-739344991,False
1-739345048,False
1-739345104,True
1-739345164,False
1-739345210,False
1-739345262,False
1-739345318,False
1-739345498,False
1-739345510,False
1-739345531,False
1-739345555,False
1-739345646,True
1-739345755,False
1-739345796,False
1-739345877,False
1-739348051,False
1-739348122,False
1-739348508,False
1-739348953,False
1-739349219,False
1-739349221,False
1-739349297,False
1-739349379,False
1-739349475,True
1-739349568,False
1-739349598,True
1-739349711,False
1-739349863,False
1-739351697,False
1-739353204,False
1-739353641,False
1-739357167,False
1-739357777,False
1-739357804,False
1-739357879,False
1-739358911,True
1-739359006,False
1-739359194,False
1-739359233,False
1-739359372,False
1-739359537,False
1-739359552,False
1-739359673,False
1-739359819,False
1-739360627,False
1-739362171,False
1-739362198,False
1-739362367,False
1-739362461,False
1-739362491,False
1-739366616,False
1-739366767,False
1-739366778,False
1-739366781,False
1-739366817,False
1-739368043,False
1-739368091,False
1-739368417,False
1-739368865,False
1-739371094,False
1-739371462,True
1-739371530,True
1-739371600,False
1-739377901,False
1-739377921,False
1-739378031,False
1-739378061,True
1-739378081,False
1-739378101,False
1-739383932,True
1-739383951,False
1-739383977,False
1-739384114,False
1-739384148,False
1-739384172,False
1-739384226,False
1-739384308,False
1-739384346,False
1-739384871,False
1-739385055,False
1-739385294,True
1-739385313,False
1-739385334,False
1-739385364,False
1-739385451,False
1-739385682,False
1-739388907,False
1-739389869,False
1-739390405,False
1-739390870,False
1-739394269,False
1-739394387,False
1-739394476,False
1-739399014,False
1-739399169,False
1-739399331,False
1-739399352,False
1-739399384,False
1-739399485,True
1-739399662,False
1-739399718,False
1-739399730,False
1-739399747,False
1-739399797,False
1-739399832,False
1-739400069,False
1-739400227,False
1-739400271,False
1-739400329,False
1-739400347,False
1-739400416,False
1-739400627,False
1-739400698,False
1-739401942,False
1-739402047,False
1-739402068,False
1-739402118,False
1-739402293,False
1-739402656,False
1-739402812,False
1-739402880,False
1-739402906,False
1-739402947,False
1-739402983,False
1-739403016,False
1-739403040,False
1-739403163,False
1-739403262,False
1-739403381,False
1-739403422,True
1-739405925,False
1-739405946,False
1-739406031,False
1-739406435,False
1-739406770,False
1-739407437,False
1-739407480,False
1-739408907,False
1-739408930,False
1-739409125,False
1-739409205,False
1-739409252,False
1-739409424,False
1-739409447,False
1-739409540,False
1-739409551,False
1-739409573,False
1-739409607,False
1-739409937,True
1-739410906,False
1-739411011,False
1-739411381,False
1-739411408,False
1-739411411,False
1-739411723,False
1-739411762,False
1-739411822,False
1-739412416,False
1-739412435,False
1-739412499,False
1-739412580,False
1-739412650,True
1-739413109,False
1-739413127,False
1-739413212,False
1-739413403,False
1-739413428,False
1-739413442,False
1-739413498,False
1-739413540,False
1-739413646,False
1-739414928,False
1-739414940,False
1-739415030,True
1-739415092,False
1-739415175,False
1-739415217,False
1-739415221,False
1-739415374,False
1-739415440,False
1-739415526,False
1-739415569,True
1-739415839,False
1-739415859,True
1-739415908,False
1-739415920,False
1-739415952,False
1-739416175,False
1-739416307,False
1-739416349,False
1-739416485,True
1-739416531,False
1-739416557,False
1-739416641,False
1-739416700,True
1-739416727,False
1-739418978,False
1-739419198,False
1-739419216,True
1-739419280,False
1-739419378,False
1-739419467,False
1-739419541,True
1-739419594,False
1-739419608,False
1-739419638,False
1-739419900,False
1-739424259,False
1-739424939,False
1-739424941,False
1-739425131,False
1-739425141,False
1-739425181,False
1-739425191,False
1-739425201,False
1-739425291,True
1-739425301,False
1-739425371,True
1-739425411,True
1-739425441,False
1-739425621,False
1-739425641,True
1-739425662,False
1-739425681,False
1-739425711,False
1-739425721,False
1-739425731,False
1-739425751,False
1-739425771,False
1-739425851,False
1-739425881,False
1-739425940,False
1-739426361,True
1-739426614,False
1-739426850,False
1-739428067,False
1-739428083,False
1-739428588,False
1-739428694,False
1-739432260,False
1-739432326,False
1-739432407,True
1-739432421,False
1-739432465,False
1-739432551,False
1-739432770,False
1-739432886,False
1-739435458,False
1-739435777,False
1-739435821,False
1-739435897,False
1-739437632,False
1-739441006,False
1-739441055,False
1-739441216,False
1-739441310,False
1-739441321,False
1-739441482,False
1-739441534,False
1-739441582,False
1-739441613,False
1-739441720,False
1-739443383,False
1-739443419,True
1-739443876,True
1-739444121,False
1-739444481,False
1-739444561,False
1-739444668,False
1-739444791,False
1-739448341,False
1-739448488,False
1-739448754,True
1-739449902,False
1-739449951,False
1-739450031,False
1-739450291,False
1-739450643,False
1-739450735,False
1-739452230,False
1-739452351,False
1-739452487,False
1-739452822,False
1-739454164,False
1-739454191,False
1-739454252,False
1-739454302,False
1-739454313,False
1-739454409,False
1-739454546,False
1-739454713,False
1-739457947,False
1-739457997,False
1-739458918,False
1-739459005,False
1-739459092,False
1-739459105,False
1-739459184,False
1-739459635,False
1-739467311,False
1-739467664,False
1-739467939,False
1-739468022,False
1-739468081,False
1-739468120,False
1-739468278,False
1-739468881,False
1-739470439,False
1-739470443,False
1-739470471,False
1-739470667,False
1-739470748,False
1-739470868,False
1-739471935,False
1-739472317,False
1-739472361,False
1-739472433,False
1-739474521,False
1-739474661,False
1-739474674,True
1-739474698,False
1-739476056,False
1-739476187,False
1-739476198,False
1-739478911,False
1-739479080,False
1-739479240,False
1-739479242,False
1-739479487,False
1-739479699,False
1-739479711,False
1-739480291,False
1-739480593,False
1-739480716,False
1-739482563,False
1-739482574,False
1-739482638,False
1-739482741,True
1-739482751,False
1-739482822,False
1-739483315,False
1-739483413,False
1-739483599,False
1-739483614,False
1-739483695,False
1-739485214,False
1-739485243,False
1-739485717,False
1-739488314,False
1-739489316,False
1-739490488,False
1-739490524,False
1-739492208,False
1-739492319,False
1-739492887,False
1-739492987,False
1-739493119,False
1-739493211,False
1-739493262,False
1-739493271,True
1-739493965,False
1-739494125,False
1-739494148,False
1-739494160,False
1-739494179,False
1-739494277,False
1-739494419,False
1-739494423,False
1-739494503,False
1-739494632,False
1-739494693,False
1-739494731,False
1-739494822,False
1-739497112,False
1-739497125,True
1-739497662,False
1-739497882,False
1-739505994,False
1-739506305,False
1-739506317,False
1-739506338,False
1-739506675,False
1-739506683,False
1-739506803,True
1-739507423,False
1-739507475,False
1-739510056,False
1-739510071,False
1-739510108,True
1-739510215,False
1-739510233,False
1-739510294,False
1-739510323,False
1-739510708,False
1-739511909,False
1-739512386,False
1-739512405,False
1-739512554,False
1-739512617,False
1-739512936,False
1-739512943,True
1-739512971,False
1-739513026,False
1-739513060,False
1-739513095,False
1-739513131,False
1-739513240,False
1-739513278,False
1-739513366,False
1-739513518,False
1-739513615,False
1-739513728,False
1-739513831,True
1-739513892,False
1-739518367,False
1-739521965,False
1-739522090,False
1-739522113,False
1-739522121,False
1-739522187,False
1-739522233,False
1-739523048,True
1-739523198,False
1-739523233,True
1-739523290,False
1-739523359,False
1-739523826,False
1-739523861,False
1-739523929,False
1-739523996,False
1-739524121,False
1-739524210,False
1-739524351,False
1-739524423,False
1-739524515,False
1-739524597,False
1-739524720,False
1-739524745,False
1-739524848,True
1-739524863,False
1-739525284,False
1-739525350,False
1-739525375,False
1-739525417,False
1-739529082,True
1-739529373,False
1-739529384,False
1-739532953,False
1-739533146,False
1-739533159,False
1-739533495,False
1-739533652,False
1-739533713,False
1-739540932,False
1-739541123,False
1-739541669,False
1-739541864,False
1-739543046,False
1-739543267,False
1-739546914,False
1-739547989,False
1-739548791,False
1-739548838,False
1-739548890,False
1-739548891,False
1-739551113,False
1-739551166,False
1-739551235,True
1-739551473,False
1-739551485,False
1-739551491,False
1-739551561,True
1-739551721,False
1-739551943,False
1-739551967,False
1-739552414,False
1-739552585,False
1-739552639,False
1-739552759,False
1-739554251,False
1-739554280,True
1-739554287,False
1-739554352,True
1-739556519,True
1-739556539,False
1-739556701,True
1-739560011,False
1-739560021,True
1-739560051,False
1-739560192,False
1-739560251,False
1-739566283,False
1-739566551,False
1-739566625,False
1-739568230,False
1-739569558,False
1-739569615,False
1-739569771,False
1-739569803,True
1-739569871,False
1-739572542,False
1-739572893,False
1-739578542,False
1-739578752,False
1-739581939,False
1-739581958,False
1-739581976,False
1-739582153,False
1-739582231,True
1-739582275,False
1-739582553,False
1-739582751,False
1-739582855,False
1-739587272,False
1-739587319,False
1-739587396,False
1-739587444,True
1-739587535,False
1-739587728,False
1-739587855,False
1-739594564,True
1-739594606,False
1-739594962,False
1-739595023,False
1-739595109,False
1-739595196,False
1-739595223,False
1-739595245,True
1-739595270,False
1-739595297,False
1-739595324,False
1-739597970,False
1-739599194,False
1-739599307,False
1-739599386,False
1-739599530,False
1-739599576,False
1-739599620,False
1-739599651,False
1-739599719,False
1-739599889,False
1-739600934,False
1-739601103,False
1-739601286,False
1-739601303,False
1-739601503,False
1-739601828,False
1-739601945,False
1-739604009,False
1-739604067,True
1-739604078,False
1-739604090,False
1-739604102,False
1-739604366,False
1-739604401,False
1-739604436,False
1-739604482,False
1-739604574,True
1-739604586,False
1-739604632,False
1-739605906,False
1-739605923,False
1-739605993,False
1-739606069,False
1-739606147,False
1-739606373,False
1-739606472,False
1-739606519,False
1-739606660,False
1-739606703,False
1-739606762,False
1-739606788,False
1-739606890,False
1-739606924,False
1-739607150,False
1-739607252,False
1-739607445,False
1-739609937,False
1-739609945,False
1-739610074,True
1-739610135,False
1-739610160,False
1-739610172,False
1-739610219,True
1-739610274,False
1-739610281,False
1-739610377,False
1-739610416,False
1-739610456,False
1-739610612,False
1-739610663,False
1-739610728,False
1-739616002,True
1-739616092,False
1-739616211,False
1-739617373,True
1-739617397,False
1-739617409,False
1-739620881,False
1-739626121,True
1-739626185,False
1-739626198,False
1-739626420,False
1-739626423,False
1-739626471,False
1-739626511,False
1-739626589,False
1-739626642,False
1-739626672,False
1-739626746,False
1-739626771,False
1-739626781,False
1-739626891,False
1-739627434,False
1-739627646,False
1-739627716,False
1-739627772,False
1-739627831,False
1-739633012,False
1-739634008,False
1-739634136,False
1-739635782,False
1-739640031,False
1-739640042,False
1-739642918,False
1-739643283,False
1-739643385,False
1-739643571,False
1-739643871,False
1-739646215,False
1-739646504,False
1-739646546,False
1-739646584,False
1-739658907,False
1-739658951,False
1-739658999,False
1-739659110,False
1-739659742,False
1-739659841,False
1-739660298,False
1-739660774,False
1-739660786,False
1-739661200,False
1-739661362,False
1-739661379,False
1-739661731,True
1-739661815,True
1-739662177,False
1-739662209,False
1-739663917,False
1-739664750,False
1-739669611,False
1-739674921,False
1-739675591,False
1-739675883,False
1-739675892,True
1-739682247,False
1-739682607,False
1-739687618,False
1-739688097,False
1-739688146,False
1-739688243,False
1-739688343,False
1-739688374,False
1-739688417,False
1-739688521,False
1-739688614,False
1-739688671,False
1-739688785,True
1-739688874,False
1-739691501,False
1-739694952,False
1-739695441,False
1-739695486,False
1-739695491,True
1-739695535,False
1-739695709,False
1-739695743,False
1-739695971,False
1-739696031,False
1-739696554,False
1-739696585,False
1-739696604,False
1-739696625,True
1-739696708,False
1-739696745,False
1-739699409,False
1-739711164,True
1-739711344,False
1-739711388,False
1-739711400,False
1-739711451,False
1-739711714,False
1-739711728,False
1-739711805,False
1-739712558,True
1-739712584,False
1-739712657,False
1-739712794,False
1-739713153,False
1-739713264,False
1-739713321,False
1-739713354,False
1-739713398,True
1-739713622,False
1-739715341,False
1-739715562,False
1-739715631,False
1-739715647,False
1-739715759,True
1-739716264,False
1-739716298,False
1-739716382,False
1-739716416,True
1-739716422,False
1-739716719,False
1-739718009,False
1-739718199,True
1-739718341,False
1-739718404,False
1-739718429,False
1-739718556,False
1-739718592,False
1-739718615,False
1-739718649,False
1-739718718,False
1-739724947,False
1-739726915,False
1-739727111,False
1-739727165,False
1-739727237,False
1-739727244,False
1-739727291,False
1-739727424,False
1-739727450,False
1-739727475,True
1-739727705,False
1-739727795,False
1-739727821,False
1-739727963,False
1-739728094,False
1-739728136,False
1-739728191,False
1-739728703,True
1-739728799,False
1-739730160,False
1-739730594,False
1-739730659,False
1-739730844,False
1-739732102,False
1-739732142,False
1-739732184,False
1-739732277,False
1-739732831,False
1-739733074,False
1-739733254,True
1-739733281,False
1-739733298,False
1-739733319,False
1-739733415,False
1-739733457,True
1-739733529,False
1-739733771,False
1-739733827,False
1-739733861,False
1-739734942,False
1-739735986,False
1-739736020,True
1-739736307,False
1-739736318,False
1-739736468,False
1-739736479,False
1-739736753,False
1-739747901,False
1-739747981,False
1-739747991,True
1-739748031,False
1-739748041,False
1-739748061,False
1-739748101,False
1-739748131,False
1-739748142,False
1-739748201,False
1-739748241,False
1-739748271,False
1-739748321,False
1-739748381,False
1-739748401,False
1-739748431,False
1-739748513,False
1-739748521,False
1-739748531,False
1-739748561,False
1-739748641,False
1-739748711,False
1-739748731,True
1-739748741,False
1-739748751,False
1-739748781,False
1-739748841,False
1-739748871,False
1-739749117,True
1-739749248,False
1-739749534,False
1-739749717,True
1-739749755,True
1-739749802,True
1-739749820,False
1-739750119,False
1-739750135,False
1-739750816,False
1-739750855,True
1-739751655,True
1-739752684,False
1-739752851,True
1-739753437,False
1-739753523,False
1-739753537,False
1-739753548,False
1-739753572,False
1-739753587,False
1-739753598,False
1-739753718,False
1-739753744,False
1-739753757,True
1-739753804,False
1-739753830,False
1-739753857,False
1-739753885,False
1-739755016,False
1-739755182,True
1-739755281,False
1-739765075,False
1-739765101,False
1-739765722,False
1-739765735,False
1-739765889,True
1-739766311,False
1-739766431,False
1-739766662,True
1-739766860,False
1-739768102,False
1-739768221,False
1-739768281,False
1-739768365,False
1-739768673,False
1-739770021,False
1-739770381,False
1-739770396,False
1-739770474,False
1-739771031,False
1-739771090,False
1-739771209,False
1-739771235,False
1-739771285,False
1-739771315,False
1-739771353,False
1-739771402,False
1-739771425,False
1-739771431,False
1-739771487,False
1-739771511,False
1-739772962,False
1-739773105,False
1-739773148,False
1-739773478,False
1-739773587,False
1-739773642,True
1-739773976,False
1-739774065,False
1-739774122,False
1-739774151,False
1-739774185,False
1-739774204,False
1-739774220,False
1-739774346,False
1-739774373,False
1-739774395,False
1-739774484,False
1-739774516,False
1-739774582,False
1-739774643,False
1-739774660,False
1-739774687,False
1-739774740,False
1-739774780,False
1-739774964,False
1-739775208,False
1-739775235,False
1-739775605,False
1-739775753,False
1-739775838,False
1-739779041,False
1-739779223,True
1-739779771,True
1-739779892,False
1-739780479,False
1-739780580,False
1-739782082,True
1-739782270,False
1-739782283,False
1-739782542,False
1-739782743,False
1-739782801,False
1-739788100,False
1-739788181,False
1-739788228,False
1-739788318,False
1-739788537,False
1-739790231,False
1-739790868,True
1-739790961,False
1-739791039,False
1-739791073,False
1-739791103,False
1-739791131,False
1-739791276,False
1-739791347,True
1-739791388,True
1-739791691,False
1-739791800,False
1-739793941,False
1-739793961,False
1-739794081,False
1-739794121,False
1-739795812,False
1-739800101,False
1-739800265,False
1-739800551,False
1-739800638,False
1-739809072,False
1-739809156,False
1-739809228,False
1-739809365,False
1-739809691,True
1-739809801,False
1-739809826,False
1-739813913,False
1-739814053,False
1-739814493,False
1-739814661,False
1-739814721,False
1-739819390,False
1-739819436,True
1-739819463,False
1-739820726,False
1-739820766,False
1-739820884,False
1-739821151,False
1-739821187,False
1-739821347,False
1-739821483,False
1-739821542,False
1-739821611,False
1-739821679,False
1-739821873,False
1-739822950,False
1-739823176,False
1-739823295,False
1-739823372,False
1-739823390,False
1-739823457,False
1-739823544,False
1-739823923,False
1-739824142,False
1-739824200,False
1-739824377,False
1-739824427,False
1-739824484,False
1-739824775,False
1-739824792,False
1-739825949,False
1-739825987,True
1-739826085,True
1-739826218,False
1-739826254,False
1-739826386,False
1-739826451,False
1-739826661,False
1-739826679,False
1-739826708,False
1-739826738,False
1-739828769,False
1-739829006,False
1-739829191,False
1-739829227,False
1-739829238,True
1-739829274,False
1-739829285,True
1-739829448,False
1-739829623,False
1-739829634,True
1-739829669,False
1-739829857,False
1-739829881,False
1-739829892,False
1-739837011,True
1-739837055,False
1-739837348,False
1-739841973,False
1-739842421,False
1-739842681,True
1-739843086,False
1-739843192,False
1-739843472,False
1-739843543,False
1-739843770,False
1-739843830,True
1-739845918,False
1-739846111,False
1-739846146,False
1-739846371,False
1-739846407,False
1-739846468,False
1-739846729,False
1-739847770,False
1-739847798,True
1-739850124,False
1-739850206,False
1-739850265,False
1-739850299,False
1-739850380,True
1-739850482,False
1-739850585,False
1-739850631,False
1-739850761,False
1-739850951,False
1-739851171,False
1-739872261,False
1-739872621,False
1-739872651,True
1-739872708,False
1-739872711,False
1-739872770,False
1-739872825,False
1-739898112,False
1-739898122,False
1-739898763,False
1-739898902,False
1-739898949,False
1-739899237,False
1-739899261,False
1-739899391,False
1-739899474,False
1-739899640,False
1-739899724,False
1-739899771,False
1-739901409,False
1-739901719,False
1-739901756,False
1-739901781,False
1-739901796,False
1-739901840,False
1-739902921,False
1-739903001,False
1-739903026,False
1-739903055,False
1-739903089,False
1-739903149,False
1-739903228,False
1-739903299,False
1-739903365,False
1-739903526,True
1-739903561,False
1-739903768,False
1-739903846,False
1-740059721,False
1-740285129,False
1-740285244,False
1-740285665,False
1-740287562,False
1-740291939,False
1-740291950,False
1-740291962,True
1-740291974,False
1-740292158,False
1-740292255,False
1-740292320,True
1-740292465,False
1-740292477,False
1-740292500,False
1-740292673,False
1-740292729,False
1-740292753,True
1-740292798,False
1-740293014,False
1-740293061,True
1-740293080,False
1-740293511,False
1-740293761,False
1-740293857,False
1-740299911,False
1-740299941,True
1-740300051,False
1-740300138,False
1-740300145,False
1-740300223,False
1-740300289,False
1-740300366,False
1-740300419,False
1-740300463,False
1-740300513,True
1-740300619,False
1-740300621,False
1-740300732,False
1-740300859,False
1-740300861,False
1-740302057,False
1-740302198,False
1-740302270,False
1-740302762,True
1-740302831,False
1-740302868,False
1-740303155,False
1-740303502,False
1-740307011,False
1-740307036,False
1-740307073,True
1-740307161,False
1-740307259,True
1-740307285,False
1-740307293,False
1-740307381,False
1-740307406,False
1-740307458,False
1-740307634,False
1-740307677,False
1-740307704,False
1-740307721,False
1-740307773,False
1-740307782,True
1-740307843,False
1-740307889,False
1-740308291,False
1-740308384,False
1-740308447,True
1-740308469,False
1-740308671,False
1-740308721,False
1-740308737,True
1-740308821,False
1-740308848,False
1-740309261,False
1-740315141,False
1-740315176,False
1-740315219,False
1-740315341,False
1-740315361,False
1-740315409,False
1-740315441,True
1-740315461,False
1-740315712,False
1-740316201,False
1-740316633,False
1-740316641,False
1-740316721,False
1-740316771,False
1-740322310,False
1-740322426,False
1-740322441,False
1-740322478,True
1-740322511,False
1-740322551,False
1-740322581,False
1-740322601,False
1-740322680,False
1-740322831,True
1-740324225,False
1-740328136,False
1-740328183,False
1-740328352,False
1-740328401,False
1-740328411,False
1-740328458,False
1-740330013,False
1-740330048,False
1-740330149,False
1-740330191,False
1-740330313,False
1-740330381,False
1-740330618,False
1-740330630,False
1-740330720,False
1-740330732,False
1-740330755,False
1-740330767,False
1-740330778,False
1-740330789,True
1-740330801,False
1-740330812,False
1-740330824,False
1-740330847,False
1-740330871,False
1-740330883,False
1-740339015,False
1-740339106,False
1-740339240,False
1-740339295,False
1-740339637,False
1-740340071,False
1-740340101,False
1-740340137,False
1-740340526,False
1-740340681,True
1-740342107,False
1-740342121,False
1-740342178,False
1-740342181,False
1-740342309,True
1-740342377,False
1-740342406,False
1-740342521,False
1-740342805,False
1-740342839,True
1-740344932,False
1-740344950,False
1-740348139,True
1-740348149,False
1-740348202,True
1-740348417,False
1-740348495,False
1-740348693,True
1-740357018,False
1-740357079,False
1-740357237,True
1-740357297,False
1-740357428,True
1-740357692,False
1-740357708,False
1-740357775,False
1-740358972,False
1-740358991,False
1-740359121,False
1-740359327,False
1-740359408,False
1-740359484,True
1-740359508,False
1-740359566,False
1-740359633,False
1-740363996,False
1-740364105,False
1-740364166,False
1-740364387,False
1-740364593,True
1-740364658,False
1-740364822,False
1-740367985,True
1-740368015,False
1-740371161,False
1-740371348,False
1-740371771,False
1-740371820,False
1-740371900,False
1-740380115,False
1-740380830,False
1-740383215,False
1-740383360,False
1-740383371,True
1-740383399,False
1-740383420,False
1-740383524,False
1-740383750,True
1-740383860,False
1-740383870,False
1-740384182,False
1-740384821,False
1-740385762,False
1-740387037,False
1-740387312,False
1-740387427,False
1-740387481,False
1-740387608,False
1-740387750,False
1-740387822,False
1-740387864,False
1-740388710,False
1-740388748,False
1-740388786,False
1-740393498,False
1-740393512,False
1-740393918,False
1-740393941,False
1-740393958,False
1-740394062,False
1-740394107,False
1-740394189,False
1-740394347,False
1-740394421,False
1-740394456,False
1-740394743,False
1-740394754,False
1-740394864,False
1-740396325,False
1-740396381,False
1-740396492,False
1-740396542,False
1-740396560,False
1-740396572,False
1-740396710,False
1-740396720,False
1-740396848,False
1-740398374,True
1-740398415,False
1-740398442,False
1-740398595,False
1-740398649,False
1-740398780,True
1-740398890,False
1-740403927,False
1-740404027,False
1-740404051,False
1-740404065,False
1-740404130,False
1-740404266,False
1-740404280,False
1-740404288,False
1-740404555,False
1-740404582,False
1-740404649,False
1-740404752,False
1-740404852,False
1-740404890,False
1-740406065,False
1-740406442,False
1-740406689,False
1-740406759,False
1-740406890,False
1-740408943,False
1-740409271,False
1-740413222,False
1-740413739,False
1-740413759,False
1-740414265,False
1-740421001,True
1-740421014,False
1-740421027,False
1-740421103,False
1-740421154,False
1-740421206,False
1-740421419,True
1-740421478,False
1-740421503,False
1-740421552,False
1-740421663,False
1-740421691,False
1-740423292,False
1-740423500,False
1-740423567,False
1-740423737,False
1-740423797,False
1-740423830,False
1-740423878,True
1-740434918,False
1-740434999,False
1-740435031,False
1-740435051,False
1-740435109,False
1-740435239,False
1-740435261,False
1-740435284,False
1-740435326,False
1-740435381,True
1-740435626,False
1-740435636,False
1-740435830,False
1-740435895,True
1-740436985,False
1-740437055,False
1-740437148,False
1-740437475,False
1-740437487,True
1-740437511,True
1-740437617,False
1-740437864,False
1-740437897,False
1-740439036,False
1-740439051,False
1-740439153,False
1-740439355,False
1-740439566,True
1-740443901,False
1-740443932,False
1-740443984,False
1-740444096,False
1-740444114,False
1-740444186,True
1-740444312,False
1-740444369,False
1-740444402,False
1-740444535,True
1-740444700,False
1-740444716,False
1-740448903,False
1-740449312,True
1-740449562,False
1-740449572,False
1-740449587,False
1-740449730,False
1-740449736,True
1-740453064,False
1-740453306,True
1-740453334,False
1-740453371,False
1-740453503,False
1-740453701,False
1-740453732,False
1-740453793,False
1-740454929,True
1-740454979,False
1-740455033,False
1-740455245,False
1-740455276,False
1-740455456,True
1-740455601,True
1-740455650,False
1-740455673,False
1-740455880,False
1-740459971,True
1-740460019,False
1-740460112,False
1-740460214,False
1-740460361,False
1-740460458,False
1-740460471,False
1-740460550,False
1-740460649,False
1-740460855,False
1-740460916,False
1-740461032,False
1-740461199,False
1-740461411,False
1-740461532,False
1-740461919,False
1-740462073,False
1-740462148,False
1-740462311,False
1-740462359,False
1-740462424,False
1-740462506,False
1-740462513,False
1-740462640,False
1-740462663,False
1-740462699,False
1-740462709,False
1-740470066,False
1-740470139,False
1-740470141,False
1-740470151,False
1-740470386,False
1-740470730,False
1-740470790,False
1-740470848,False
1-740471146,False
1-740471207,False
1-740471311,False
1-740471362,False
1-740471428,False
1-740471440,False
1-740471621,True
1-740475033,False
1-740475566,False
1-740475630,False
1-740489901,False
1-740489949,False
1-740489995,False
1-740490030,False
1-740490061,False
1-740490145,False
1-740490182,False
1-740490210,False
1-740490360,False
1-740490375,False
1-740490411,False
1-740490649,False
1-740490668,False
1-740490799,False
1-740490856,False
1-740492992,False
1-740493021,False
1-740493061,False
1-740493071,False
1-740493101,False
1-740493131,False
1-740493181,False
1-740493271,False
1-740493291,False
1-740493362,True
1-740493371,False
1-740493431,False
1-740493471,False
1-740493521,False
1-740493551,False
1-740493591,False
1-740493701,False
1-740493741,False
1-740493772,False
1-740506024,False
1-740506051,False
1-740506268,False
1-740506419,False
1-740506511,False
1-740516910,False
1-740517185,False
1-740517201,False
1-740527085,False
1-740527242,False
1-740527287,True
1-740527503,True
1-740527544,False
1-740527649,False
1-740527771,False
1-740527807,False
1-740529071,False
1-740529083,False
1-740529221,False
1-740529245,False
1-740529442,False
1-740529491,True
1-740529525,False
1-740529642,False
1-740529867,False
1-740532920,False
1-740532923,False
1-740532960,False
1-740533149,False
1-740533214,False
1-740533246,False
1-740533338,False
1-740533480,False
1-740533531,False
1-740533550,True
1-740533626,False
1-740533697,False
1-740533751,False
1-740533853,False
1-740534221,False
1-740534446,False
1-740534541,False
1-740534568,False
1-740534577,False
1-740534639,False
1-740534867,False
1-740534878,False
1-740536916,False
1-740537188,False
1-740537324,True
1-740537367,True
1-740537385,False
1-740537539,False
1-740537647,False
1-740537705,False
1-740537776,False
1-740537782,False
1-740537894,False
1-740537914,False
1-740538038,False
1-740538062,False
1-740538135,False
1-740538543,False
1-740538607,True
1-740538636,False
1-740538816,False
1-740542029,False
1-740542062,False
1-740542105,False
1-740542154,False
1-740542219,False
1-740542342,True
1-740542356,False
1-740543015,False
1-740543537,False
1-740543577,False
1-740543610,False
1-740543621,True
1-740545047,False
1-740545215,False
1-740545224,True
1-740545322,False
1-740545470,True
1-740545478,False
1-740545598,False
1-740545682,False
1-740545722,False
1-740550181,False
1-740550239,False
1-740550393,False
1-740550404,False
1-740550820,True
1-740555906,True
1-740556083,False
1-740556381,False
1-740556477,True
1-740556533,False
1-740556571,False
1-740556714,False
1-740556828,False
1-740559958,False
1-740560311,False
1-740560358,False
1-740560504,False
1-740560551,False
1-740560579,False
1-740565976,False
1-740566326,False
1-740566576,False
1-740566848,False
1-740569952,False
1-740570581,False
1-740570608,True
1-740570625,False
1-740570748,False
1-740570786,False
1-740570791,False
1-740570835,False
1-740570848,False
1-740570874,False
1-740572175,False
1-740572244,False
1-740572291,True
1-740572315,False
1-740572361,True
1-740572427,False
1-740572582,False
1-740572661,False
1-740575579,False
1-740575599,False
1-740580352,False
1-740580386,False
1-740580599,False
1-740580949,False
1-740580971,False
1-740580989,False
1-740581372,False
1-740581426,False
1-740581599,False
1-740581649,False
1-740581724,False
1-740581893,False
1-740585081,False
1-740585118,False
1-740585221,True
1-740585249,False
1-740585356,False
1-740585463,False
1-740585765,False
1-740585777,False
1-740591301,False
1-740591340,False
1-740591353,False
1-740591685,False
1-740591717,False
1-740591826,False
1-740593930,False
1-740593970,False
1-740594799,False
1-740594917,False
1-740595137,False
1-740595169,False
1-740595273,False
1-740595382,False
1-740595511,False
1-740595579,False
1-740595749,True
1-740595916,False
1-740596194,True
1-740596231,False
1-740596320,False
1-740596328,False
1-740596763,False
1-740596818,False
1-740596823,False
1-740596977,False
1-740597333,False
1-740597381,False
1-740597399,True
1-740597414,False
1-740597468,False
1-740597547,False
1-740597584,False
1-740597685,False
